Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
9/27/20 16:00,1749,4,790,90,374.64,90.2,10.23
9/27/20 16:00,1824,2,540,60,260,92.86,10
9/27/20 16:00,1860,1.25,1245.94,54.06,617.56,98.28,4.16
9/27/20 16:00,1890,1,500,,229.6,84.91,
9/27/20 16:00,1947,2,440,,226.42,106.01,
9/27/20 16:00,2015,1,350,,180,105.88,
9/27/20 16:00,2086,1,295,35,135,84.38,10.61
9/27/20 16:00,2104,3,518.5,81.5,518.5,,13.58
9/27/20 16:00,2114,1,175,45,75,75,20.45
9/27/20 16:00,2154,1,239.66,60.34,104.66,77.53,20.11
9/27/20 16:00,2157,4,1656.37,263.63,802.05,93.88,13.73
9/27/20 16:00,2325,1,330,,164,98.8,
9/27/20 16:00,2392,3.5,1543.82,136.18,916.06,145.93,8.11
9/27/20 16:00,2417,0.75,720,,345,92,
9/27/20 16:00,2429,1,295,75,177.35,150.74,20.27
9/27/20 16:00,2443,1.75,1185,75,720.37,155.04,5.95
9/27/20 16:00,2455,2,1090,30,690,172.5,2.68
9/27/20 16:00,2487,2,600,,366,156.41,
9/27/20 16:00,2498,0.25,350,,151.25,76.1,
9/27/20 16:00,2511,1,600,,270,81.82,
9/27/20 16:00,2532,2,480,,266.42,124.74,
9/27/20 16:00,2560,2,590,70,250,73.53,10.61
9/27/20 16:00,2561,0.75,450,,240,114.29,
9/27/20 16:00,2583,2,660,,409.44,163.41,
9/27/20 16:00,2587,1,2.43,327.57,-119.61,-98.01,99.26
9/27/20 16:00,2597,1,200,50,90,81.82,20
9/27/20 16:00,2598,2,399.32,100.68,179.32,81.51,20.14
9/27/20 16:00,2621,0.5,490,30,222.08,82.89,5.77
9/27/20 16:00,2629,0.25,199.47,50.53,74.51,59.63,20.21
9/27/20 16:00,2633,0.25,250,30,107.28,75.17,10.71
9/27/20 16:00,2636,1,910,50,457.69,101.19,5.21
9/27/20 16:00,2664,1.75,815,25,535,191.07,2.98
9/27/20 16:00,2681,0.125,110,30,33.37,43.55,21.43
9/27/20 16:00,2704,1,3.53,476.47,-253.47,-98.63,99.26
9/27/20 16:00,2714,1,4.04,545.96,-290.96,-98.63,99.27
9/27/20 16:00,2730,2.5,1255.83,144.17,680.83,118.41,10.3
9/27/20 16:00,2740,1,320,80,115,56.1,20
9/27/20 16:00,2749,1,220,60,90,69.23,21.43
9/27/20 16:00,2750,2.25,1230,30,690,127.78,2.38
9/27/20 16:00,2772,1,330,,170,106.25,
9/27/20 16:00,2785,1,350,,170,94.44,
9/27/20 16:00,2787,1.5,1140,60,570,100,5
9/27/20 16:00,2790,1.25,690,60,458.75,198.38,8
9/27/20 16:00,2791,1,191.61,48.39,70.07,57.65,20.16
9/27/20 16:00,2792,4.125,3198.99,431.01,1528.37,91.49,11.87
9/27/20 16:00,2796,1,501.18,58.82,259.93,107.74,10.5
9/27/20 16:00,2799,2.25,1184.44,75.56,700.69,144.85,6
9/27/20 16:00,2800,0.75,420,,255,154.55,
9/28/20 17:00,298,1,170,20,80.32,89.56,10.53
9/28/20 17:00,299,6,1101.44,38.56,563.36,104.7,3.38
9/28/20 17:00,377,1,150,40,56.19,59.9,21.05
9/28/20 17:00,380,1,300,,150,100,
9/28/20 17:00,519,1,160,40,160,,20
9/28/20 17:00,566,3,571.76,118.24,233.69,69.12,17.14
9/28/20 17:00,591,1,150,,97.5,185.71,
9/28/20 17:00,654,1,638.12,161.88,265.12,71.08,20.24
9/28/20 17:00,717,1,250,,250,,
9/28/20 17:00,895,1,264,66,120.05,83.4,20
9/28/20 17:00,899,1,350,,350,,
9/28/20 17:00,1057,1,260,70,114.55,78.76,21.21
9/28/20 17:00,1330,1,280,70,102,57.3,20
9/28/20 17:00,1590,2,740,,352.5,90.97,
9/28/20 17:00,1594,0.5,340,,211.75,165.11,
9/28/20 17:00,1860,0.75,727.23,52.77,350.21,92.89,6.77
9/28/20 17:00,1947,2,395.41,44.59,181.83,85.13,10.13
9/28/20 17:00,2098,2.5,1280,220,567.5,79.65,14.67
9/28/20 17:00,2157,3.25,1409.48,150.52,715.34,103.05,9.65
9/28/20 17:00,2216,1,400,,198,98.02,
9/28/20 17:00,2323,1,400,100,142,55.04,20
9/28/20 17:00,2392,3,1358.33,81.67,820.25,152.44,5.67
9/28/20 17:00,2417,1,910,50,410,82,5.21
9/28/20 17:00,2443,2.5,1760,40,1096.25,165.16,2.22
9/28/20 17:00,2445,0.25,220,,108.69,97.65,
9/28/20 17:00,2455,1.5,810,30,510,170,3.57
9/28/20 17:00,2532,1,191.35,48.65,84.56,79.18,20.27
9/28/20 17:00,2561,1.5,875,25,455,108.33,2.78
9/28/20 17:00,2616,1,380,,189.32,99.29,
9/28/20 17:00,2621,0.25,208,52,74.04,55.27,20
9/28/20 17:00,2629,3.25,2746.99,503.01,1122.57,69.11,15.48
9/28/20 17:00,2633,0.75,696.33,143.67,268.19,62.64,17.1
9/28/20 17:00,2636,1.75,1411.25,268.75,619.7,78.29,16
9/28/20 17:00,2664,3,1400,40,920,191.67,2.78
9/28/20 17:00,2679,0.25,270,,123.75,84.62,
9/28/20 17:00,2681,0.5,500,60,193.5,63.13,10.71
9/28/20 17:00,2691,1,680,170,218,47.19,20
9/28/20 17:00,2701,1,360,40,61,20.4,10
9/28/20 17:00,2704,2,860,100,346,67.32,10.42
9/28/20 17:00,2705,1,480,,224,87.5,
9/28/20 17:00,2717,1,400,100,136,51.52,20
9/28/20 17:00,2730,4.25,2135.52,244.48,1158.02,118.47,10.27
9/28/20 17:00,2734,3,780,60,360,85.71,7.14
9/28/20 17:00,2750,1.75,970,10,550,130.95,1.02
9/28/20 17:00,2775,0.25,160,20,95,146.15,11.11
9/28/20 17:00,2783,1,350,,153,77.66,
9/28/20 17:00,2789,1,220,,101,84.87,
9/28/20 17:00,2790,1.5,876.67,23.33,599.17,215.92,2.59
9/28/20 17:00,2792,1,746,134,341,84.2,15.23
9/28/20 17:00,2795,2,446.48,113.52,176.48,65.36,20.27
9/28/20 17:00,2796,0.25,110,30,49.69,82.39,21.43
9/28/20 17:00,2799,2.5,1330.64,69.36,793.14,147.56,4.95
9/28/20 17:00,2800,1,515,45,295,134.09,8.04
9/29/20 15:00,226,2,425,75,165,63.46,15
9/29/20 15:00,236,4,1366.96,73.04,594.36,76.93,5.07
9/29/20 15:00,239,2,740,,314,73.71,
9/29/20 15:00,276,1,350,,197.78,129.93,
9/29/20 15:00,281,1,300,,156.15,108.55,
9/29/20 15:00,296,13,2239.72,230.28,1020.19,83.65,9.32
9/29/20 15:00,298,10,1819.53,80.47,922.73,102.89,4.24
9/29/20 15:00,299,8,1439.64,80.36,722.2,100.66,5.29
9/29/20 15:00,336,0.25,134.09,15.91,60.84,83.06,10.61
9/29/20 15:00,365,3,718.46,181.54,340.46,90.07,20.17
9/29/20 15:00,377,10,1758.94,141.06,820.84,87.5,7.42
9/29/20 15:00,380,2,600,,300,100,
9/29/20 15:00,481,2,590,70,356,152.14,10.61
9/29/20 15:00,519,8,1388.4,211.6,1388.4,,13.23
9/29/20 15:00,520,1,236.11,13.89,121.11,105.31,5.56
9/29/20 15:00,539,1,420,,200,90.91,
9/29/20 15:00,566,36,7085.72,1194.28,3028.88,74.66,14.42
9/29/20 15:00,591,4,515,85,305,145.24,14.17
9/29/20 15:00,643,4,1051.07,28.93,532.07,102.52,2.68
9/29/20 15:00,653,4,1295,105,769.72,146.54,7.5
9/29/20 15:00,654,8.5,6317.89,482.11,3147.39,99.27,7.09
9/29/20 15:00,717,9,2072.8,177.2,2072.8,,7.88
9/29/20 15:00,899,1,279.06,70.94,279.06,,20.27
9/29/20 15:00,965,1,250,,135,117.39,
9/29/20 15:00,1020,2,1300,,598,85.19,
9/29/20 15:00,1057,1,330,,184.55,126.88,
9/29/20 15:00,1149,1,280,,145,107.41,
9/29/20 15:00,1210,2,660,,344,108.86,
9/29/20 15:00,1374,2.75,1870,,1090.38,139.86,
9/29/20 15:00,1398,1,450,,203,82.19,
9/29/20 15:00,1590,2,740,,352.5,90.97,
9/29/20 15:00,1594,13.5,9127.62,52.38,5664.87,163.59,0.57
9/29/20 15:00,1624,1,370,,175.67,90.4,
9/29/20 15:00,1749,3,615,45,303.48,97.42,6.82
9/29/20 15:00,1772,1.5,1305,75,559.35,75.02,5.43
9/29/20 15:00,1791,1,680,170,230,51.11,20
9/29/20 15:00,1824,1,270,30,130,92.86,10
9/29/20 15:00,1860,2.5,2494.86,105.14,1238.11,98.52,4.04
9/29/20 15:00,1866,1,600,,297.6,98.41,
9/29/20 15:00,1889,1,450,,48.35,12.04,
9/29/20 15:00,1947,5,1050.85,49.15,516.9,96.81,4.47
9/29/20 15:00,2015,2,630,70,290,85.29,10
9/29/20 15:00,2016,1,190,,100.32,111.86,
9/29/20 15:00,2055,1,465,55,178,62.02,10.58
9/29/20 15:00,2098,9,4257.13,1142.87,1425.61,50.35,21.16
9/29/20 15:00,2104,2,360,40,360,,10
9/29/20 15:00,2143,3,883.34,16.66,883.34,,1.85
9/29/20 15:00,2154,1,300,,165,122.22,
9/29/20 15:00,2157,3.5,1640,40,892.47,119.39,2.38
9/29/20 15:00,2178,1,350,,181.52,107.74,
9/29/20 15:00,2216,1,400,,198,98.02,
9/29/20 15:00,2271,4,975,25,575,143.75,2.5
9/29/20 15:00,2318,1,263.04,66.96,98.04,59.42,20.29
9/29/20 15:00,2392,5.5,2475.71,164.29,1489.23,150.96,6.22
9/29/20 15:00,2417,0.25,240,,115,92,
9/29/20 15:00,2443,10.75,7601.82,138.18,4747.7,166.35,1.79
9/29/20 15:00,2455,4.75,2645.11,14.89,1695.11,178.43,0.56
9/29/20 15:00,2486,1,300,,183,156.41,
9/29/20 15:00,2498,1,1259.82,140.18,464.82,58.47,10.01
9/29/20 15:00,2505,1,620,,280,82.35,
9/29/20 15:00,2523,1,223.4,56.6,95.06,74.07,20.21
9/29/20 15:00,2524,2,539.05,60.95,249.05,85.88,10.16
9/29/20 15:00,2532,2,455,25,241.42,113.03,5.21
9/29/20 15:00,2560,3,887.67,102.33,377.67,74.05,10.34
9/29/20 15:00,2580,1,180,,40,28.57,
9/29/20 15:00,2581,1,180,,40,28.57,
9/29/20 15:00,2583,1,330,,204.72,163.41,
9/29/20 15:00,2589,1,239.29,60.71,89.29,59.53,20.24
9/29/20 15:00,2597,2,448.28,51.72,228.28,103.76,10.34
9/29/20 15:00,2619,1,700,,317.84,83.17,
9/29/20 15:00,2620,1,360,,187.05,108.15,
9/29/20 15:00,2621,2.5,2405,195,1065.37,79.53,7.5
9/29/20 15:00,2629,6.25,5897.96,352.04,2774.09,88.8,5.63
9/29/20 15:00,2633,0.75,780,60,351.85,82.18,7.14
9/29/20 15:00,2636,1.5,1415,25,736.53,108.56,1.74
9/29/20 15:00,2653,1,220,,109.17,98.5,
9/29/20 15:00,2664,1.75,833.33,6.67,553.33,197.62,0.79
9/29/20 15:00,2665,1,300,,183,156.41,
9/29/20 15:00,2679,0.5,511.52,28.48,219.02,74.88,5.27
9/29/20 15:00,2681,0.5,470,90,163.5,53.34,16.07
9/29/20 15:00,2693,1,400,,195,95.12,
9/29/20 15:00,2698,1,500,,230,85.19,
9/29/20 15:00,2713,2,1170,130,470,67.14,10
9/29/20 15:00,2715,2,670.14,169.86,250.14,59.56,20.22
9/29/20 15:00,2730,3.5,1768.18,191.82,963.18,119.65,9.79
9/29/20 15:00,2738,2.25,1116.88,53.12,702.88,169.78,4.54
9/29/20 15:00,2748,1,330,,170,106.25,
9/29/20 15:00,2749,1,280,,150,115.38,
9/29/20 15:00,2750,1,530,30,290,120.83,5.36
9/29/20 15:00,2753,2,587.67,252.33,155.67,36.03,30.04
9/29/20 15:00,2771,1,295,35,135,84.38,10.61
9/29/20 15:00,2775,3,2082.11,77.89,1302.11,166.94,3.61
9/29/20 15:00,2787,4.5,3199.79,400.21,1489.79,87.12,11.12
9/29/20 15:00,2789,3,660,,303,84.87,
9/29/20 15:00,2790,2.75,1587.11,62.89,1078.36,211.96,3.81
9/29/20 15:00,2791,1,240,,118.46,97.47,
9/29/20 15:00,2792,0.25,175,45,73.75,72.84,20.45
9/29/20 15:00,2794,1,495,55,215,76.79,10
9/29/20 15:00,2795,4,835.56,284.44,295.56,54.73,25.4
9/29/20 15:00,2796,6.75,3292.8,487.2,1664.36,102.21,12.89
9/29/20 15:00,2799,4.25,2238.89,141.11,1325.14,145.02,5.93
9/29/20 15:00,2800,2,1048.33,71.67,608.33,138.26,6.4
9/29/20 15:00,2803,3.25,2014.35,325.65,1039.35,106.6,13.92
9/30/20 16:00,129,1,370,,184,98.92,
9/30/20 16:00,135,1,350,,177,102.31,
9/30/20 16:00,236,5,1655,145,689.25,71.37,8.06
9/30/20 16:00,238,1,197.54,132.46,33.16,20.17,40.14
9/30/20 16:00,239,2,740,,350.98,90.22,
9/30/20 16:00,276,1,350,,197.78,129.93,
9/30/20 16:00,281,1,300,,156.15,108.55,
9/30/20 16:00,283,2,663.28,36.72,354.28,114.65,5.25
9/30/20 16:00,296,3,455,115,173.57,61.67,20.18
9/30/20 16:00,298,7,1330,,702.24,111.86,
9/30/20 16:00,299,6,1120.59,19.41,582.51,108.26,1.7
9/30/20 16:00,356,1,300,,223.5,292.16,
9/30/20 16:00,364,2,630,70,360,133.33,10
9/30/20 16:00,365,3,542.91,357.09,164.91,43.63,39.68
9/30/20 16:00,380,5,1500,,750,100,
9/30/20 16:00,481,1,330,,213,182.05,
9/30/20 16:00,520,1,200,50,85,73.91,20
9/30/20 16:00,537,1,270,,130,92.86,
9/30/20 16:00,566,6,1331.72,48.28,655.58,96.96,3.5
9/30/20 16:00,591,6,825,75,510,161.9,8.33
9/30/20 16:00,643,1,215,55,85.25,65.7,20.37
9/30/20 16:00,646,1,280,,150,115.38,
9/30/20 16:00,654,7.75,5795.79,404.21,2905.04,100.49,6.52
9/30/20 16:00,717,5,1250,,1250,,
9/30/20 16:00,816,2,591.49,148.51,296.87,100.76,20.07
9/30/20 16:00,843,1,220,,95,76,
9/30/20 16:00,899,1,280,70,280,,20
9/30/20 16:00,965,1,250,,135,117.39,
9/30/20 16:00,1057,2,459.96,200.04,169.06,58.12,30.31
9/30/20 16:00,1107,1,286.83,33.17,55.83,24.17,10.37
9/30/20 16:00,1276,1,400,,196,96.08,
9/30/20 16:00,1374,1,645.27,34.73,361.77,127.61,5.11
9/30/20 16:00,1384,1,239.45,160.55,23.45,10.86,40.14
9/30/20 16:00,1414,1,650,,319,96.37,
9/30/20 16:00,1433,1,285,15,140,96.55,5
9/30/20 16:00,1590,2,740,,352.5,90.97,
9/30/20 16:00,1594,7.25,4486.3,443.7,2626.67,141.25,9
9/30/20 16:00,1745,7,1260,,735.49,140.22,
9/30/20 16:00,1749,1,220,,116.16,111.86,
9/30/20 16:00,1778,1,350,,160,84.21,
9/30/20 16:00,1791,1,680,170,230,51.11,20
9/30/20 16:00,1860,1.75,1469.27,350.73,589.54,67.01,19.27
9/30/20 16:00,1866,2,1200,,595.2,98.41,
9/30/20 16:00,1995,1,250,,143.76,135.32,
9/30/20 16:00,2016,3,570,,300.96,111.86,
9/30/20 16:00,2022,1,244.34,105.66,73.69,43.18,30.19
9/30/20 16:00,2098,8.75,4188.88,1061.12,1396.14,49.99,20.21
9/30/20 16:00,2104,1,180,20,180,,10
9/30/20 16:00,2143,1,270,30,270,,10
9/30/20 16:00,2157,2.5,1078,122,544.05,101.89,10.17
9/30/20 16:00,2215,1,331.33,18.67,147.33,80.07,5.33
9/30/20 16:00,2216,1,378.67,21.33,176.67,87.46,5.33
9/30/20 16:00,2320,1,330,,164,98.8,
9/30/20 16:00,2323,2,698.17,301.83,182.17,35.3,30.18
9/30/20 16:00,2341,1,165,165,15,10,50
9/30/20 16:00,2392,10.75,4722.33,437.67,2794.21,144.92,8.48
9/30/20 16:00,2417,0.5,430,50,180,72,10.42
9/30/20 16:00,2442,1,330,,180,120,
9/30/20 16:00,2443,4.25,2346.99,713.01,1218.61,108,23.3
9/30/20 16:00,2455,2.5,1284,116,784,156.8,8.29
9/30/20 16:00,2498,0.25,315,35,116.25,58.49,10
9/30/20 16:00,2524,2,600,,310,106.9,
9/30/20 16:00,2532,1,215,25,108.21,101.33,10.42
9/30/20 16:00,2549,1,1000,,1000,,
9/30/20 16:00,2560,1,330,,160,94.12,
9/30/20 16:00,2584,1,165,165,42.96,35.2,50
9/30/20 16:00,2587,1,197.55,132.45,75.51,61.87,40.14
9/30/20 16:00,2589,1,270,30,120,80,10
9/30/20 16:00,2614,1,251.42,168.58,21.96,9.57,40.14
9/30/20 16:00,2620,1,360,,187.05,108.15,
9/30/20 16:00,2621,0.5,520,,252.07,94.08,
9/30/20 16:00,2629,2.25,1502.44,747.56,377.84,33.6,33.22
9/30/20 16:00,2633,0.25,250,30,107.29,75.18,10.71
9/30/20 16:00,2636,2.5,1727.66,672.34,596.9,52.79,28.01
9/30/20 16:00,2664,1.75,696.16,143.84,416.16,148.63,17.12
9/30/20 16:00,2679,1,847.25,232.75,262.25,44.83,21.55
9/30/20 16:00,2681,0.25,2.72,277.28,-150.53,-98.23,99.03
9/30/20 16:00,2712,1,585,65,235,67.14,10
9/30/20 16:00,2713,1,585,65,235,67.14,10
9/30/20 16:00,2730,10.5,5241.03,548.97,2826.03,117.02,9.48
9/30/20 16:00,2738,3.5,1700,120,1056,163.98,6.59
9/30/20 16:00,2748,2,626.1,33.9,306.1,95.66,5.14
9/30/20 16:00,2749,1,220,60,90,69.23,21.43
9/30/20 16:00,2750,1.25,670,30,370,123.33,4.29
9/30/20 16:00,2775,3.5,2341.75,178.25,1431.75,157.34,7.07
9/30/20 16:00,2787,1,521.94,278.06,141.94,37.35,34.76
9/30/20 16:00,2790,3.25,1547.91,402.09,946.66,157.45,20.62
9/30/20 16:00,2791,2,4.64,475.36,-238.44,-98.09,99.03
9/30/20 16:00,2795,3,420,420,15,3.7,50
9/30/20 16:00,2796,2.5,951.31,448.69,348.19,57.73,32.05
9/30/20 16:00,2799,7.75,3755.43,584.57,2089.18,125.38,13.47
9/30/20 16:00,2800,2,876.95,243.05,436.95,99.31,21.7
9/30/20 16:00,2803,3.25,1439.63,900.37,464.63,47.65,38.48
10/2/20 17:00,130,1,230.92,99.08,81.92,54.98,30.02
10/2/20 17:00,132,1,370,,182,96.81,
10/2/20 17:00,135,1,244.92,105.08,71.92,41.57,30.02
10/2/20 17:00,236,4,1290,150,517.4,66.97,10.42
10/2/20 17:00,277,1,5,865,-460,-98.92,99.43
10/2/20 17:00,294,1,384.79,165.21,95.79,33.15,30.04
10/2/20 17:00,296,3,510.5,59.5,229.07,81.4,10.44
10/2/20 17:00,298,1,190,,100.32,111.86,
10/2/20 17:00,299,6,1080.23,59.77,542.15,100.76,5.24
10/2/20 17:00,356,1,300,,223.5,292.16,
10/2/20 17:00,364,1,350,,215,159.26,
10/2/20 17:00,365,2,449.5,150.5,197.5,78.37,25.08
10/2/20 17:00,377,3,492.6,77.4,211.17,75.03,13.58
10/2/20 17:00,380,2,538.71,61.29,238.71,79.57,10.22
10/2/20 17:00,472,1,295,35,121.6,70.13,10.61
10/2/20 17:00,519,4,718.1,81.9,718.1,,10.24
10/2/20 17:00,520,1,174.91,75.09,59.91,52.1,30.04
10/2/20 17:00,566,4,872.5,47.5,421.74,93.56,5.16
10/2/20 17:00,579,2,1170,130,558,91.18,10
10/2/20 17:00,591,4,600,,390,185.71,
10/2/20 17:00,643,3,566.7,243.3,177.45,45.59,30.04
10/2/20 17:00,646,1,280,,150,115.38,
10/2/20 17:00,651,0.75,565,95,291.63,106.68,14.39
10/2/20 17:00,654,3.25,2218.79,381.21,1006.54,83.03,14.66
10/2/20 17:00,717,6,1299.04,200.96,1299.04,,13.4
10/2/20 17:00,790,1,195.9,84.1,65.9,50.69,30.04
10/2/20 17:00,816,1,295.49,74.51,148.18,100.59,20.14
10/2/20 17:00,1275,1,279.51,70.49,104.51,59.72,20.14
10/2/20 17:00,1276,2,718.06,81.94,310.06,76,10.24
10/2/20 17:00,1562,2,810,90,410,102.5,10
10/2/20 17:00,1594,0.5,269.66,70.34,141.41,110.26,20.69
10/2/20 17:00,1749,2,393,47,185.32,89.23,10.68
10/2/20 17:00,1772,0.75,643.7,46.3,270.87,72.65,6.71
10/2/20 17:00,1791,1,680,170,230,51.11,20
10/2/20 17:00,1809,4,1117.62,202.38,592.34,112.77,15.33
10/2/20 17:00,1860,1.5,1293.81,266.19,539.76,71.58,17.06
10/2/20 17:00,1866,1,419.86,180.14,117.46,38.84,30.02
10/2/20 17:00,1889,1,524.83,225.17,123.18,30.67,30.02
10/2/20 17:00,1947,4,788,92,360.84,84.47,10.45
10/2/20 17:00,2022,1,210,140,39.35,23.06,40
10/2/20 17:00,2098,3.5,1723.31,376.69,606.21,54.27,17.94
10/2/20 17:00,2104,1,139.92,60.08,139.92,,30.04
10/2/20 17:00,2114,2,416.94,23.06,216.94,108.47,5.24
10/2/20 17:00,2143,2,449.89,150.11,449.89,,25.02
10/2/20 17:00,2157,2.25,916.81,163.19,436.26,90.78,15.11
10/2/20 17:00,2214,1,350,,194,124.36,
10/2/20 17:00,2271,1,250,,150,150,
10/2/20 17:00,2323,2,699.69,300.31,183.69,35.6,30.03
10/2/20 17:00,2341,2,461.8,198.2,161.8,53.93,30.03
10/2/20 17:00,2392,3.25,1470,90,887.08,152.18,5.77
10/2/20 17:00,2400,2,419.78,180.22,179.78,74.91,30.04
10/2/20 17:00,2442,1,330,,180,120,
10/2/20 17:00,2443,1.75,1260,,795.38,171.19,
10/2/20 17:00,2445,0.5,417.24,22.76,194.62,87.42,5.17
10/2/20 17:00,2465,1,1119.37,480.63,417.37,59.45,30.04
10/2/20 17:00,2498,0.875,1102.43,122.57,406.81,58.48,10.01
10/2/20 17:00,2523,1,195.93,84.07,67.59,52.66,30.03
10/2/20 17:00,2524,2,509.95,90.05,219.95,75.84,15.01
10/2/20 17:00,2532,1,189.77,50.23,82.98,77.7,20.93
10/2/20 17:00,2560,2,591.72,68.28,251.72,74.04,10.35
10/2/20 17:00,2597,1,198.28,51.72,88.28,80.25,20.69
10/2/20 17:00,2621,0.25,260,,126.04,94.09,
10/2/20 17:00,2636,1.125,994.77,85.23,485.92,95.49,7.89
10/2/20 17:00,2653,1,220,,109.17,98.5,
10/2/20 17:00,2655,2,328.92,111.08,107.26,48.39,25.25
10/2/20 17:00,2664,1.25,600,,400,200,
10/2/20 17:00,2679,0.875,768.21,176.79,256.34,50.08,18.71
10/2/20 17:00,2681,0.625,566.92,133.08,183.8,47.97,19.01
10/2/20 17:00,2684,1,330,,166,101.22,
10/2/20 17:00,2691,1,594.68,255.32,132.68,28.72,30.04
10/2/20 17:00,2713,1,520,130,170,48.57,20
10/2/20 17:00,2730,1.25,625.38,74.62,337.88,117.52,10.66
10/2/20 17:00,2734,2,419.3,140.7,139.3,49.75,25.13
10/2/20 17:00,2738,1,437.42,82.58,253.42,137.73,15.88
10/2/20 17:00,2750,0.5,223.02,56.98,103.02,85.85,20.35
10/2/20 17:00,2751,0.5,210,30,140,200,12.5
10/2/20 17:00,2755,1,538.82,231.18,124.39,30.01,30.02
10/2/20 17:00,2756,1,1259.58,540.42,287.58,29.59,30.02
10/2/20 17:00,2759,1,1049.65,450.35,249.65,31.21,30.02
10/2/20 17:00,2763,1,3148.95,1351.05,698.95,28.53,30.02
10/2/20 17:00,2775,2.25,1601.47,18.53,1016.47,173.76,1.14
10/2/20 17:00,2779,2,290,410,-60,-17.14,58.57
10/2/20 17:00,2787,2.75,1877.66,322.34,832.66,79.68,14.65
10/2/20 17:00,2790,1,570,30,385,208.11,5
10/2/20 17:00,2795,1,195.93,84.07,60.93,45.13,30.03
10/2/20 17:00,2796,2.5,1243.84,156.16,640.71,106.23,11.15
10/2/20 17:00,2799,3.25,1562.69,257.31,863.94,123.64,14.14
10/2/20 17:00,2800,0.5,250,30,140,127.27,10.71
10/2/20 17:00,2801,4,1154.79,245.21,434.79,60.39,17.52
10/2/20 17:00,2802,1,230.88,99.12,60.88,35.81,30.04
10/2/20 17:00,2803,2.875,1747.7,322.3,885.2,102.63,15.57
10/2/20 17:00,2804,4,885,235,365,70.19,20.98
10/2/20 17:00,2805,1,174.94,75.06,64.94,59.04,30.02
10/3/20 15:00,129,1,370,,184,98.92,
10/3/20 15:00,236,10,2772,828,840.5,43.52,23
10/3/20 15:00,239,1,201.09,168.91,6.58,3.38,45.65
10/3/20 15:00,296,4,760,,384.76,102.54,
10/3/20 15:00,298,3,490,80,220.96,82.13,14.04
10/3/20 15:00,299,4,660,100,301.28,83.99,13.16
10/3/20 15:00,365,1,300,,174,138.1,
10/3/20 15:00,377,3,492,78,210.57,74.82,13.68
10/3/20 15:00,380,1,300,,150,100,
10/3/20 15:00,472,1,295,35,121.6,70.13,10.61
10/3/20 15:00,519,1,200,,200,,
10/3/20 15:00,520,2,449.21,50.79,219.21,95.31,10.16
10/3/20 15:00,566,1,230,,117.31,104.1,
10/3/20 15:00,591,1,150,,97.5,185.71,
10/3/20 15:00,646,2,502.22,57.78,242.22,93.16,10.32
10/3/20 15:00,651,2.75,1752.07,667.93,749.69,74.79,27.6
10/3/20 15:00,654,2.75,1998.82,201.18,973.07,94.86,9.14
10/3/20 15:00,696,3,1369.53,310.47,765.78,126.84,18.48
10/3/20 15:00,717,4,875,125,875,,12.5
10/3/20 15:00,843,1,198,22,73,58.4,10
10/3/20 15:00,895,2,528,132,240.1,83.4,20
10/3/20 15:00,899,1,277.78,72.22,277.78,,20.63
10/3/20 15:00,965,3,750,,405,117.39,
10/3/20 15:00,1374,1.25,815.13,34.87,460.75,130.02,4.1
10/3/20 15:00,1594,1.75,962.29,227.71,513.42,114.38,19.14
10/3/20 15:00,1745,1,160,20,85.07,113.53,11.11
10/3/20 15:00,1772,0.5,410,50,161.45,64.96,10.87
10/3/20 15:00,1860,0.75,621,159,243.98,64.71,20.38
10/3/20 15:00,1863,1,173.91,146.09,44.31,34.19,45.65
10/3/20 15:00,2016,3,447,123,177.96,66.15,21.58
10/3/20 15:00,2098,5.25,2655.47,494.53,979.83,58.47,15.7
10/3/20 15:00,2104,1,200,,200,,
10/3/20 15:00,2112,2,478.45,161.55,164.45,52.37,25.24
10/3/20 15:00,2143,0.5,120,30,120,,20
10/3/20 15:00,2157,1,391,89,177.42,83.07,18.54
10/3/20 15:00,2341,3,656.3,333.7,176.3,36.73,33.71
10/3/20 15:00,2392,2,779.47,180.53,420.75,117.29,18.81
10/3/20 15:00,2417,0.5,218.08,261.92,-31.92,-12.77,54.57
10/3/20 15:00,2442,1,295,35,145,96.67,10.61
10/3/20 15:00,2443,1,611.44,108.56,345.94,130.3,15.08
10/3/20 15:00,2456,1,960,240,285,42.22,20
10/3/20 15:00,2498,0.5,630,70,232.5,58.49,10
10/3/20 15:00,2579,2,360,,80,28.57,
10/3/20 15:00,2621,0.25,208,52,74.04,55.27,20
10/3/20 15:00,2636,1,860,100,407.69,90.14,10.42
10/3/20 15:00,2655,2,440,,218.34,98.5,
10/3/20 15:00,2664,1.75,765,75,485,173.21,8.93
10/3/20 15:00,2711,1,501.7,218.3,106.7,27.01,30.32
10/3/20 15:00,2730,4,1978.89,261.11,1058.89,115.1,11.66
10/3/20 15:00,2738,1.75,835,75,513,159.32,8.24
10/3/20 15:00,2750,3,1590,90,870,120.83,5.36
10/3/20 15:00,2751,0.5,210,30,140,200,12.5
10/3/20 15:00,2763,1,3600,900,1150,46.94,20
10/3/20 15:00,2775,1.25,684.99,215.01,359.99,110.77,23.89
10/3/20 15:00,2787,0.75,499.38,100.62,214.38,75.22,16.77
10/3/20 15:00,2790,2.25,1049.53,300.47,633.28,152.14,22.26
